run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
SRR7811023	PRJNA489760	SAMN09988813	SRX4662805	408170	human gut metagenome	ae0c567627ffe1651ef3e9c57de246e7;72a644b2f26eac514ccfd1d3276dd224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811023	
SRR7811024	PRJNA489760	SAMN09988816	SRX4662804	408170	human gut metagenome	b767ecc5b4b31436c29a0f426edf0a82;7a64b63dc111524f3e2c0062fd15a1c7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811024	
SRR7811027	PRJNA489760	SAMN09988817	SRX4662801	408170	human gut metagenome	7c15a0aca208bc50d60e1dd03b470cf3;06f85723ab55d53aa42a0b2bef52898e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811027/SRR7811027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811027/SRR7811027_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/007/SRR7811027/SRR7811027_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/007/SRR7811027/SRR7811027_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811027	
SRR7811025	PRJNA489760	SAMN09988815	SRX4662803	408170	human gut metagenome	2b3c2ec5bd0636964f5ad231ef68036d;3ea9587f36aa51450c61d0cdee8fde81	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811025	
SRR7811033	PRJNA489760	SAMN09988756	SRX4662795	408170	human gut metagenome	9c81ddbef5a7d24e4236939a196a2623;86733c13ee3727f773f331f0d381c5a0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811033/SRR7811033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811033/SRR7811033_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811033/SRR7811033_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811033/SRR7811033_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811033	
SRR7811028	PRJNA489760	SAMN09988820	SRX4662800	408170	human gut metagenome	de96c1b488adf8e57bfbb9f6c1453183;b9a8b4fbe6f5971347d24ca79d109006	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811028	
SRR7811030	PRJNA489760	SAMN09988831	SRX4662798	1504969	human blood metagenome	e4ce60df0344f1be21112f9244a4343b;285a0e9a8d0a0e6909b33cbea1023f6f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811030	
SRR7811037	PRJNA489760	SAMN09988752	SRX4662791	408170	human gut metagenome	96b49209a50a86341af6e0a5bc9635ca;85d57240a516164e0f2c8b31f029724b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811037/SRR7811037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811037/SRR7811037_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/007/SRR7811037/SRR7811037_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/007/SRR7811037/SRR7811037_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811037	
SRR7811031	PRJNA489760	SAMN09988758	SRX4662797	408170	human gut metagenome	d53f8e94ccf0a7c7805df5a95be63b71;b33c3e13c2bff32ec26cd5def42abc02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811031	
SRR7811038	PRJNA489760	SAMN09988751	SRX4662790	408170	human gut metagenome	792c38f3ccfe8cd6fc7d473c193c125c;ee0741d22ca523562d6d7ce2a39959a6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811038/SRR7811038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811038/SRR7811038_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811038/SRR7811038_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811038/SRR7811038_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811038	
SRR7811034	PRJNA489760	SAMN09988755	SRX4662794	408170	human gut metagenome	832b1d91189543b05ba1717128534539;d8699ad09ef35558a5f874b764013a2e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811034	
SRR7811035	PRJNA489760	SAMN09988754	SRX4662793	408170	human gut metagenome	582ad402a93f5482fa8c8640668030ab;8873be58e74465cf8a9355b9eeb68c40	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811035	
SRR7811041	PRJNA489760	SAMN09988759	SRX4662787	408170	human gut metagenome	0940b014a0491cfb1b66cc792dfe0a7a;98bc3fdfe89490dc365adf463e5dbbd4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811041/SRR7811041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811041/SRR7811041_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811041/SRR7811041_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811041/SRR7811041_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811041	
SRR7811036	PRJNA489760	SAMN09988753	SRX4662792	408170	human gut metagenome	b9a1567bac467bb146fd85e70ab1275e;aebb7914a0805444499bfb771c6f998f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811036	
SRR7811044	PRJNA489760	SAMN09988916	SRX4662784	1504969	human blood metagenome	4fbb95900aaf4be865b70ae2632fed22;0df7d08555bafcea104a0f3f1a873c2a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811044/SRR7811044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811044/SRR7811044_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811044/SRR7811044_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811044/SRR7811044_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811044	
SRR7811042	PRJNA489760	SAMN09988918	SRX4662786	1504969	human blood metagenome	7ab3fc9a0705a21bddf259d595fc3315;050f10eb911cc895753f3f8cc1fb463c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811042	
SRR7811043	PRJNA489760	SAMN09988917	SRX4662785	1504969	human blood metagenome	dfc50a58aa880e4f68f5ec08223f9263;7f49afac58204348622e4c144380121b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811043	
SRR7811046	PRJNA489760	SAMN09988914	SRX4662782	1504969	human blood metagenome	ddba19d53a303fcf9bdf3045a2d7fc5b;e6eef0cfacfdf5f22c55abdeb14763a9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811046/SRR7811046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811046/SRR7811046_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/006/SRR7811046/SRR7811046_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/006/SRR7811046/SRR7811046_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811046	
SRR7811045	PRJNA489760	SAMN09988915	SRX4662783	1504969	human blood metagenome	a668450eb188ae5dae17938f694977bf;e006633699d581456989286d2c665dd9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811045	
SRR7811055	PRJNA489760	SAMN09988833	SRX4662773	1504969	human blood metagenome	226c7e7733bd06951ba289a83bcf5178;bca670f217955934e1184520799cad24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811055	
SRR7811051	PRJNA489760	SAMN09988837	SRX4662777	1504969	human blood metagenome	62e74340ae8d3072b3f4923e30e4eb76;94ced33d965765df23695c3d5c21f874	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811051/SRR7811051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811051/SRR7811051_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811051/SRR7811051_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811051/SRR7811051_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811051	
SRR7811059	PRJNA489760	SAMN09988744	SRX4662769	408170	human gut metagenome	08a1ed44cecf45ad49675dc10e5cdd2d;d57c552aefd22178b4e8c6e5e78ed588	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811059/SRR7811059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811059/SRR7811059_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/009/SRR7811059/SRR7811059_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/009/SRR7811059/SRR7811059_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811059	
SRR7811061	PRJNA489760	SAMN09988803	SRX4662767	408170	human gut metagenome	64cb84ecf358fd7354dc620dae166dc2;b0d37546ab80b283a2b2fe56684c7aa8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811061/SRR7811061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811061/SRR7811061_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811061/SRR7811061_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/001/SRR7811061/SRR7811061_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811061	
SRR7811053	PRJNA489760	SAMN09988835	SRX4662775	1504969	human blood metagenome	b1de300efce6bd96fc5d49df6066a5bf;8f8ac221812fdf0d9bfefe24318f0067	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811053/SRR7811053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811053/SRR7811053_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811053/SRR7811053_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811053/SRR7811053_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811053	
SRR7811063	PRJNA489760	SAMN09988801	SRX4662765	408170	human gut metagenome	567a752db2a79b6d40dbc459fdbb111a;7f3ba6af42749acdbeaa20e46f6d3e1f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811063/SRR7811063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811063/SRR7811063_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811063/SRR7811063_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/003/SRR7811063/SRR7811063_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811063	
SRR7811054	PRJNA489760	SAMN09988878	SRX4662774	1504969	human blood metagenome	b8543a3fbc3690d60ca5da235f772844;08ccf56bc07b3689fab3e573482cce33	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811054/SRR7811054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811054/SRR7811054_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811054/SRR7811054_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811054/SRR7811054_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811054	
SRR7811065	PRJNA489760	SAMN09988807	SRX4662763	408170	human gut metagenome	e758f184974d8e390fe9c226ee327084;7bfabecb32c15566c285ad0a8ba97bec	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811065/SRR7811065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811065/SRR7811065_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811065/SRR7811065_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/005/SRR7811065/SRR7811065_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811065	
SRR7811058	PRJNA489760	SAMN09988741	SRX4662770	408170	human gut metagenome	d6a5a8a06af22e91a41b8173346b8aa6;e20c7e012a40f995940e0a41d492d0b2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811058/SRR7811058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811058/SRR7811058_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811058/SRR7811058_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/008/SRR7811058/SRR7811058_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811058	
SRR7811074	PRJNA489760	SAMN09988882	SRX4662754	1504969	human blood metagenome	442e8bc9d685134b33680e77cff1d573;7f3ef13f6b75be5dbe08205baf1c23fb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811074/SRR7811074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811074/SRR7811074_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811074/SRR7811074_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR781/004/SRR7811074/SRR7811074_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811074	
