run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp	bam_ftp
SRR25192383	PRJNA991093	SAMN36288448	SRX20939985	408170	human gut metagenome	a61f5b41d31506a853306e7c15f614f9;69675a8a9c7077686315fe9ba2844607	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/083/SRR25192383/SRR25192383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/083/SRR25192383/SRR25192383_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/083/SRR25192383/SRR25192383_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/083/SRR25192383/SRR25192383_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/083/SRR25192383.lite	
SRR25192385	PRJNA991093	SAMN36288446	SRX20939983	408170	human gut metagenome	103695f1c9e6fb073f633f6680e44e8a;753a40e7994ed06a40ea34a8a7c9da05	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/085/SRR25192385/SRR25192385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/085/SRR25192385/SRR25192385_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/085/SRR25192385/SRR25192385_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/085/SRR25192385/SRR25192385_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/085/SRR25192385.lite	
SRR25192389	PRJNA991093	SAMN36288443	SRX20939979	408170	human gut metagenome	734de94d79678be1b60c7ac271e6b85c;935c19ca792f19e90cc284c66b64da6c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/089/SRR25192389/SRR25192389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/089/SRR25192389/SRR25192389_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/089/SRR25192389/SRR25192389_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/089/SRR25192389/SRR25192389_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/089/SRR25192389.lite	
SRR25192400	PRJNA991093	SAMN36288433	SRX20939968	408170	human gut metagenome	7e6e81bca3813eb828b52f325e23d8f0;fac3660d0ca267b1fb02594d1d4d667b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/000/SRR25192400/SRR25192400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/000/SRR25192400/SRR25192400_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/000/SRR25192400/SRR25192400_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/000/SRR25192400/SRR25192400_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/000/SRR25192400.lite	
SRR25192404	PRJNA991093	SAMN36288429	SRX20939964	408170	human gut metagenome	c963e3f82412fdd870bd991f0d675334;37547b2c3634e4b59264b15424032746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/004/SRR25192404/SRR25192404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/004/SRR25192404/SRR25192404_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/004/SRR25192404/SRR25192404_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/004/SRR25192404/SRR25192404_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/004/SRR25192404.lite	
SRR25192405	PRJNA991093	SAMN36288428	SRX20939963	408170	human gut metagenome	51d4ebbdc1f27065a280f7aedb9e80dc;3d955f165c8e04381dc4b0e11d4f9de1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/005/SRR25192405/SRR25192405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/005/SRR25192405/SRR25192405_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/005/SRR25192405/SRR25192405_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/005/SRR25192405/SRR25192405_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/005/SRR25192405.lite	
SRR25192406	PRJNA991093	SAMN36288427	SRX20939962	408170	human gut metagenome	93f9c5e1a927b9a132595c6fa80ab28f;ccd6804a7f9206bef09465f1c1020f4e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/006/SRR25192406/SRR25192406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/006/SRR25192406/SRR25192406_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/006/SRR25192406/SRR25192406_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/006/SRR25192406/SRR25192406_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/006/SRR25192406.lite	
SRR25192408	PRJNA991093	SAMN36288425	SRX20939960	408170	human gut metagenome	9c8ea39a33109dd76a528139fe77ea6e;037d712c96b27176fe2aab5790077112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/008/SRR25192408/SRR25192408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/008/SRR25192408/SRR25192408_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/008/SRR25192408/SRR25192408_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/008/SRR25192408/SRR25192408_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/008/SRR25192408.lite	
SRR25192409	PRJNA991093	SAMN36288424	SRX20939959	408170	human gut metagenome	93229645882ed5f36eb809b082483fea;c5248a2430824c0908366777e85a818a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR25192409/SRR25192409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/009/SRR25192409/SRR25192409_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/009/SRR25192409/SRR25192409_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/009/SRR25192409/SRR25192409_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/009/SRR25192409.lite	
SRR25192410	PRJNA991093	SAMN36288415	SRX20939958	408170	human gut metagenome	37d03e25772f24cf6b28731e33d0fafd;e2b98c3a2b0d5e27918f2f35e6f1fbe5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/010/SRR25192410/SRR25192410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/010/SRR25192410/SRR25192410_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/010/SRR25192410/SRR25192410_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/010/SRR25192410/SRR25192410_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/010/SRR25192410.lite	
SRR25192329	PRJNA991093	SAMN36288497	SRX20940039	408170	human gut metagenome	f0c4eaebaa3198fdfd79558af6648aae;86244b794dd31661058e0743d64abbf9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/029/SRR25192329/SRR25192329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/029/SRR25192329/SRR25192329_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/029/SRR25192329/SRR25192329_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/029/SRR25192329/SRR25192329_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/029/SRR25192329.lite	
SRR25192332	PRJNA991093	SAMN36288494	SRX20940036	408170	human gut metagenome	d947e27771822ee136009ee0a406d673;adcb920c8dfc7465555ae7deeac1d683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/032/SRR25192332/SRR25192332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/032/SRR25192332/SRR25192332_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/032/SRR25192332/SRR25192332_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/032/SRR25192332/SRR25192332_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/032/SRR25192332.lite	
SRR25192334	PRJNA991093	SAMN36288493	SRX20940034	408170	human gut metagenome	bc874b813fb57e5c605fcbf787a3c10d;3682fb3656cd84e231d7a93a0b8f8081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/034/SRR25192334/SRR25192334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/034/SRR25192334/SRR25192334_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/034/SRR25192334/SRR25192334_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/034/SRR25192334/SRR25192334_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/034/SRR25192334.lite	
SRR25192341	PRJNA991093	SAMN36288486	SRX20940027	408170	human gut metagenome	a621cf26289ff5a002e8ecbfbf401943;c778564122bb18ea9b63e4e326d88ab4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/041/SRR25192341/SRR25192341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/041/SRR25192341/SRR25192341_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/041/SRR25192341/SRR25192341_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/041/SRR25192341/SRR25192341_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/041/SRR25192341.lite	
SRR25192343	PRJNA991093	SAMN36288484	SRX20940025	408170	human gut metagenome	9b7ff4e3118d3fe8d277780befec685b;7e93e4bd9eeff4da0bc7940a4e686c5a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/043/SRR25192343/SRR25192343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/043/SRR25192343/SRR25192343_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/043/SRR25192343/SRR25192343_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/043/SRR25192343/SRR25192343_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/043/SRR25192343.lite	
SRR25192345	PRJNA991093	SAMN36288483	SRX20940023	408170	human gut metagenome	96111731bb5abfd1283d970bb5efd202;76863ef318eb4202c8ad242517138d1c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/045/SRR25192345/SRR25192345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/045/SRR25192345/SRR25192345_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/045/SRR25192345/SRR25192345_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/045/SRR25192345/SRR25192345_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/045/SRR25192345.lite	
SRR25192347	PRJNA991093	SAMN36288481	SRX20940021	408170	human gut metagenome	8f5b4453c8d1402bc8384d71d510e253;e1364de1bd313ac0bdad9be4e7bb38ac	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/047/SRR25192347/SRR25192347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/047/SRR25192347/SRR25192347_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/047/SRR25192347/SRR25192347_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/047/SRR25192347/SRR25192347_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/047/SRR25192347.lite	
SRR25192351	PRJNA991093	SAMN36288477	SRX20940017	408170	human gut metagenome	5792eee31be0845c9bed7e6030d663e8;0c9e2942255bcf30b5f3299936097866	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/051/SRR25192351/SRR25192351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/051/SRR25192351/SRR25192351_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/051/SRR25192351/SRR25192351_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/051/SRR25192351/SRR25192351_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/051/SRR25192351.lite	
SRR25192353	PRJNA991093	SAMN36288475	SRX20940015	408170	human gut metagenome	764113e6c14f1039e0548d1fa2702fb6;35669835a2ea33780d2622c5ec2d0d57	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/053/SRR25192353/SRR25192353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/053/SRR25192353/SRR25192353_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/053/SRR25192353/SRR25192353_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/053/SRR25192353/SRR25192353_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/053/SRR25192353.lite	
SRR25192354	PRJNA991093	SAMN36288474	SRX20940014	408170	human gut metagenome	cf8d730f9f2fb6f2fd78cc6cd62dfe8a;29bf226bb6fb1a9933766940b55e5a18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/054/SRR25192354/SRR25192354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/054/SRR25192354/SRR25192354_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/054/SRR25192354/SRR25192354_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/054/SRR25192354/SRR25192354_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/054/SRR25192354.lite	
SRR25192356	PRJNA991093	SAMN36288473	SRX20940012	408170	human gut metagenome	5b599bdd6d62e2f8bd537db889142e6d;d7b7b032e733ed178d4671f1cad98693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/056/SRR25192356/SRR25192356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/056/SRR25192356/SRR25192356_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/056/SRR25192356/SRR25192356_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/056/SRR25192356/SRR25192356_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/056/SRR25192356.lite	
SRR25192357	PRJNA991093	SAMN36288472	SRX20940011	408170	human gut metagenome	dbac38d73f4df2aec0d4fb90c88cf05d;760c54fbd124a64dd7b00ecd06c27b1e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/057/SRR25192357/SRR25192357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/057/SRR25192357/SRR25192357_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/057/SRR25192357/SRR25192357_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/057/SRR25192357/SRR25192357_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/057/SRR25192357.lite	
SRR25192358	PRJNA991093	SAMN36288471	SRX20940010	408170	human gut metagenome	147deb3fc0ea05c396903896e871ce44;38f68a06a3d32973ef1d3ae4b3fba717	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/058/SRR25192358/SRR25192358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/058/SRR25192358/SRR25192358_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/058/SRR25192358/SRR25192358_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/058/SRR25192358/SRR25192358_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/058/SRR25192358.lite	
SRR25192362	PRJNA991093	SAMN36288467	SRX20940006	408170	human gut metagenome	e7eeb49161fb93ce06a9f3a2012207fe;8abb4bce3e4136c3ab8d5162f07dcd28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/062/SRR25192362/SRR25192362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/062/SRR25192362/SRR25192362_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/062/SRR25192362/SRR25192362_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/062/SRR25192362/SRR25192362_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/062/SRR25192362.lite	
SRR25192365	PRJNA991093	SAMN36288464	SRX20940003	408170	human gut metagenome	13bc1fa5d190bb854b5eacea9bd22fa7;4ff47c3d8a80cdbd99275596d3170482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/065/SRR25192365/SRR25192365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/065/SRR25192365/SRR25192365_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/065/SRR25192365/SRR25192365_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/065/SRR25192365/SRR25192365_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/065/SRR25192365.lite	
SRR25192366	PRJNA991093	SAMN36288419	SRX20940002	408170	human gut metagenome	ed6803335c1c5d0ad26c97a77d78f92d;5265d4f8f61ae1a1234193eea744e0cb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/066/SRR25192366/SRR25192366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/066/SRR25192366/SRR25192366_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/066/SRR25192366/SRR25192366_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/066/SRR25192366/SRR25192366_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/066/SRR25192366.lite	
SRR25192367	PRJNA991093	SAMN36288463	SRX20940001	408170	human gut metagenome	9258f0f7af025f470ea1b604e614aa57;56ac6db74352cb350cd49f1454dd65a0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/067/SRR25192367/SRR25192367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/067/SRR25192367/SRR25192367_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/067/SRR25192367/SRR25192367_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/067/SRR25192367/SRR25192367_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/067/SRR25192367.lite	
SRR25192369	PRJNA991093	SAMN36288461	SRX20939999	408170	human gut metagenome	cbc10a48ecc9585bd361b0a2d80249f7;aae3ec80a95d152377a759e3f9308eea	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/069/SRR25192369/SRR25192369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/069/SRR25192369/SRR25192369_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/069/SRR25192369/SRR25192369_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/069/SRR25192369/SRR25192369_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/069/SRR25192369.lite	
SRR25192371	PRJNA991093	SAMN36288459	SRX20939997	408170	human gut metagenome	9d59787439a50e0024ff219f43a49197;eae37dbb6587d4d1348959301e93190e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/071/SRR25192371/SRR25192371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR251/071/SRR25192371/SRR25192371_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/071/SRR25192371/SRR25192371_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR251/071/SRR25192371/SRR25192371_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR251/071/SRR25192371.lite	
